frame,source,multiplier,emission_strength,light_energy
115,pool_neon:MAT_Prop_NeonRed_pool_0,0.965032,3.377612,7.237740
115,pool_neon:MAT_Prop_NeonRed_pool_1,0.965032,4.814423,7.237740
115,pool_neon:MAT_Prop_NeonRed_pool_2,0.965032,4.724394,7.237740
116,pool_neon:MAT_Prop_NeonRed_pool_0,0.972065,3.402227,7.290487
116,pool_neon:MAT_Prop_NeonRed_pool_1,0.972065,4.849510,7.290487
116,pool_neon:MAT_Prop_NeonRed_pool_2,0.972065,4.758825,7.290487
117,pool_neon:MAT_Prop_NeonRed_pool_0,0.927298,3.245543,6.954735
117,pool_neon:MAT_Prop_NeonRed_pool_1,0.927298,4.626173,6.954735
117,pool_neon:MAT_Prop_NeonRed_pool_2,0.927298,4.539664,6.954735
118,pool_neon:MAT_Prop_NeonRed_pool_0,0.984300,3.445050,7.382250
118,pool_neon:MAT_Prop_NeonRed_pool_1,0.984300,4.910549,7.382250
118,pool_neon:MAT_Prop_NeonRed_pool_2,0.984300,4.818722,7.382250
119,pool_neon:MAT_Prop_NeonRed_pool_0,0.920942,3.223297,6.907065
119,pool_neon:MAT_Prop_NeonRed_pool_1,0.920942,4.594464,6.907065
119,pool_neon:MAT_Prop_NeonRed_pool_2,0.920942,4.508548,6.907065
120,pool_neon:MAT_Prop_NeonRed_pool_0,0.927205,3.245217,6.954037
120,pool_neon:MAT_Prop_NeonRed_pool_1,0.927205,4.625709,6.954037
120,pool_neon:MAT_Prop_NeonRed_pool_2,0.927205,4.539209,6.954037
121,pool_neon:MAT_Prop_NeonRed_pool_0,0.989234,3.462319,7.419255
121,pool_neon:MAT_Prop_NeonRed_pool_1,0.989234,4.935164,7.419255
121,pool_neon:MAT_Prop_NeonRed_pool_2,0.989234,4.842877,7.419255
122,pool_neon:MAT_Prop_NeonRed_pool_0,0.986719,3.453517,7.400392
122,pool_neon:MAT_Prop_NeonRed_pool_1,0.986719,4.922617,7.400392
122,pool_neon:MAT_Prop_NeonRed_pool_2,0.986719,4.830565,7.400392
123,pool_neon:MAT_Prop_NeonRed_pool_0,0.738543,2.584900,5.539072
123,pool_neon:MAT_Prop_NeonRed_pool_1,0.738543,3.684498,5.539072
123,pool_neon:MAT_Prop_NeonRed_pool_2,0.738543,3.615599,5.539072
124,pool_neon:MAT_Prop_NeonRed_pool_0,0.950055,3.325192,7.125412
124,pool_neon:MAT_Prop_NeonRed_pool_1,0.950055,4.739705,7.125412
124,pool_neon:MAT_Prop_NeonRed_pool_2,0.950055,4.651073,7.125412
125,pool_neon:MAT_Prop_NeonRed_pool_0,0.985621,3.449673,7.392157
125,pool_neon:MAT_Prop_NeonRed_pool_1,0.985621,4.917139,7.392157
125,pool_neon:MAT_Prop_NeonRed_pool_2,0.985621,4.825189,7.392157
126,pool_neon:MAT_Prop_NeonRed_pool_0,0.975900,3.415650,7.319250
126,pool_neon:MAT_Prop_NeonRed_pool_1,0.975900,4.868642,7.319250
126,pool_neon:MAT_Prop_NeonRed_pool_2,0.975900,4.777599,7.319250
127,pool_neon:MAT_Prop_NeonRed_pool_0,0.977389,3.420861,7.330417
127,pool_neon:MAT_Prop_NeonRed_pool_1,0.977389,4.876071,7.330417
127,pool_neon:MAT_Prop_NeonRed_pool_2,0.977389,4.784889,7.330417
128,pool_neon:MAT_Prop_NeonRed_pool_0,0.974842,3.411947,7.311315
128,pool_neon:MAT_Prop_NeonRed_pool_1,0.974842,4.863364,7.311315
128,pool_neon:MAT_Prop_NeonRed_pool_2,0.974842,4.772420,7.311315
129,pool_neon:MAT_Prop_NeonRed_pool_0,0.986388,3.452358,7.397910
129,pool_neon:MAT_Prop_NeonRed_pool_1,0.986388,4.920965,7.397910
129,pool_neon:MAT_Prop_NeonRed_pool_2,0.986388,4.828944,7.397910
130,pool_neon:MAT_Prop_NeonRed_pool_0,0.965568,3.379488,7.241760
130,pool_neon:MAT_Prop_NeonRed_pool_1,0.965568,4.817097,7.241760
130,pool_neon:MAT_Prop_NeonRed_pool_2,0.965568,4.727018,7.241760
131,pool_neon:MAT_Prop_NeonRed_pool_0,0.978890,3.426115,7.341675
131,pool_neon:MAT_Prop_NeonRed_pool_1,0.978890,4.883559,7.341675
131,pool_neon:MAT_Prop_NeonRed_pool_2,0.978890,4.792237,7.341675
132,pool_neon:MAT_Prop_NeonRed_pool_0,0.983732,3.443062,7.377990
132,pool_neon:MAT_Prop_NeonRed_pool_1,0.983732,4.907715,7.377990
132,pool_neon:MAT_Prop_NeonRed_pool_2,0.983732,4.815942,7.377990
133,pool_neon:MAT_Prop_NeonRed_pool_0,0.982852,3.439982,7.371390
133,pool_neon:MAT_Prop_NeonRed_pool_1,0.982852,4.903325,7.371390
133,pool_neon:MAT_Prop_NeonRed_pool_2,0.982852,4.811634,7.371390
134,pool_neon:MAT_Prop_NeonRed_pool_0,0.929579,3.253526,6.971843
134,pool_neon:MAT_Prop_NeonRed_pool_1,0.929579,4.637553,6.971843
134,pool_neon:MAT_Prop_NeonRed_pool_2,0.929579,4.550831,6.971843
135,pool_neon:MAT_Prop_NeonRed_pool_0,0.987956,3.457846,7.409670
135,pool_neon:MAT_Prop_NeonRed_pool_1,0.987956,4.928788,7.409670
135,pool_neon:MAT_Prop_NeonRed_pool_2,0.987956,4.836621,7.409670
136,pool_neon:MAT_Prop_NeonRed_pool_0,0.925253,3.238386,6.939398
136,pool_neon:MAT_Prop_NeonRed_pool_1,0.925253,4.615971,6.939398
136,pool_neon:MAT_Prop_NeonRed_pool_2,0.925253,4.529653,6.939398
137,pool_neon:MAT_Prop_NeonRed_pool_0,0.989107,3.461874,7.418302
137,pool_neon:MAT_Prop_NeonRed_pool_1,0.989107,4.934530,7.418302
137,pool_neon:MAT_Prop_NeonRed_pool_2,0.989107,4.842255,7.418302
138,pool_neon:MAT_Prop_NeonRed_pool_0,0.981353,3.434735,7.360148
138,pool_neon:MAT_Prop_NeonRed_pool_1,0.981353,4.895846,7.360148
138,pool_neon:MAT_Prop_NeonRed_pool_2,0.981353,4.804295,7.360148
139,pool_neon:MAT_Prop_NeonRed_pool_0,0.937259,3.280406,7.029443
139,pool_neon:MAT_Prop_NeonRed_pool_1,0.937259,4.675867,7.029443
139,pool_neon:MAT_Prop_NeonRed_pool_2,0.937259,4.588429,7.029443
140,pool_neon:MAT_Prop_NeonRed_pool_0,0.927051,3.244679,6.952882
140,pool_neon:MAT_Prop_NeonRed_pool_1,0.927051,4.624941,6.952882
140,pool_neon:MAT_Prop_NeonRed_pool_2,0.927051,4.538455,6.952882
141,pool_neon:MAT_Prop_NeonRed_pool_0,0.952805,3.334818,7.146038
141,pool_neon:MAT_Prop_NeonRed_pool_1,0.952805,4.753424,7.146038
141,pool_neon:MAT_Prop_NeonRed_pool_2,0.952805,4.664536,7.146038
142,pool_neon:MAT_Prop_NeonRed_pool_0,0.926236,3.241826,6.946770
142,pool_neon:MAT_Prop_NeonRed_pool_1,0.926236,4.620875,6.946770
142,pool_neon:MAT_Prop_NeonRed_pool_2,0.926236,4.534465,6.946770
143,pool_neon:MAT_Prop_NeonRed_pool_0,0.955032,3.342612,7.162740
143,pool_neon:MAT_Prop_NeonRed_pool_1,0.955032,4.764534,7.162740
143,pool_neon:MAT_Prop_NeonRed_pool_2,0.955032,4.675438,7.162740
144,pool_neon:MAT_Prop_NeonRed_pool_0,0.925812,3.240342,6.943590
144,pool_neon:MAT_Prop_NeonRed_pool_1,0.925812,4.618759,6.943590
144,pool_neon:MAT_Prop_NeonRed_pool_2,0.925812,4.532389,6.943590
145,pool_neon:MAT_Prop_NeonRed_pool_0,0.977668,3.421838,7.332510
145,pool_neon:MAT_Prop_NeonRed_pool_1,0.977668,4.877462,7.332510
145,pool_neon:MAT_Prop_NeonRed_pool_2,0.977668,4.786255,7.332510
146,pool_neon:MAT_Prop_NeonRed_pool_0,0.931049,3.258672,6.982868
146,pool_neon:MAT_Prop_NeonRed_pool_1,0.931049,4.644886,6.982868
146,pool_neon:MAT_Prop_NeonRed_pool_2,0.931049,4.558028,6.982868
147,pool_neon:MAT_Prop_NeonRed_pool_0,0.980249,3.430872,7.351867
147,pool_neon:MAT_Prop_NeonRed_pool_1,0.980249,4.890339,7.351867
147,pool_neon:MAT_Prop_NeonRed_pool_2,0.980249,4.798890,7.351867
148,pool_neon:MAT_Prop_NeonRed_pool_0,0.685116,2.397906,5.138370
148,pool_neon:MAT_Prop_NeonRed_pool_1,0.685116,3.417957,5.138370
148,pool_neon:MAT_Prop_NeonRed_pool_2,0.685116,3.354042,5.138370
149,pool_neon:MAT_Prop_NeonRed_pool_0,0.974403,3.410411,7.308022
149,pool_neon:MAT_Prop_NeonRed_pool_1,0.974403,4.861174,7.308022
149,pool_neon:MAT_Prop_NeonRed_pool_2,0.974403,4.770271,7.308022
150,pool_neon:MAT_Prop_NeonRed_pool_0,0.932600,3.264100,6.994500
150,pool_neon:MAT_Prop_NeonRed_pool_1,0.932600,4.652624,6.994500
150,pool_neon:MAT_Prop_NeonRed_pool_2,0.932600,4.565621,6.994500
151,pool_neon:MAT_Prop_NeonRed_pool_0,0.926145,3.241507,6.946087
151,pool_neon:MAT_Prop_NeonRed_pool_1,0.926145,4.620421,6.946087
151,pool_neon:MAT_Prop_NeonRed_pool_2,0.926145,4.534020,6.946087
152,pool_neon:MAT_Prop_NeonRed_pool_0,0.985885,3.450598,7.394138
152,pool_neon:MAT_Prop_NeonRed_pool_1,0.985885,4.918456,7.394138
152,pool_neon:MAT_Prop_NeonRed_pool_2,0.985885,4.826482,7.394138
153,pool_neon:MAT_Prop_NeonRed_pool_0,0.982917,3.440209,7.371878
153,pool_neon:MAT_Prop_NeonRed_pool_1,0.982917,4.903649,7.371878
153,pool_neon:MAT_Prop_NeonRed_pool_2,0.982917,4.811952,7.371878
154,pool_neon:MAT_Prop_NeonRed_pool_0,0.985981,3.450934,7.394857
154,pool_neon:MAT_Prop_NeonRed_pool_1,0.985981,4.918935,7.394857
154,pool_neon:MAT_Prop_NeonRed_pool_2,0.985981,4.826952,7.394857
155,pool_neon:MAT_Prop_NeonRed_pool_0,0.945039,3.307637,7.087792
155,pool_neon:MAT_Prop_NeonRed_pool_1,0.945039,4.714680,7.087792
155,pool_neon:MAT_Prop_NeonRed_pool_2,0.945039,4.626517,7.087792
156,pool_neon:MAT_Prop_NeonRed_pool_0,0.929763,3.254170,6.973223
156,pool_neon:MAT_Prop_NeonRed_pool_1,0.929763,4.638470,6.973223
156,pool_neon:MAT_Prop_NeonRed_pool_2,0.929763,4.551732,6.973223
157,pool_neon:MAT_Prop_NeonRed_pool_0,0.939545,3.288407,7.046587
157,pool_neon:MAT_Prop_NeonRed_pool_1,0.939545,4.687272,7.046587
157,pool_neon:MAT_Prop_NeonRed_pool_2,0.939545,4.599621,7.046587
158,pool_neon:MAT_Prop_NeonRed_pool_0,0.983987,3.443954,7.379903
158,pool_neon:MAT_Prop_NeonRed_pool_1,0.983987,4.908987,7.379903
158,pool_neon:MAT_Prop_NeonRed_pool_2,0.983987,4.817190,7.379903
159,pool_neon:MAT_Prop_NeonRed_pool_0,0.924273,3.234955,6.932048
159,pool_neon:MAT_Prop_NeonRed_pool_1,0.924273,4.611082,6.932048
159,pool_neon:MAT_Prop_NeonRed_pool_2,0.924273,4.524855,6.932048
160,pool_neon:MAT_Prop_NeonRed_pool_0,0.937718,3.282013,7.032885
160,pool_neon:MAT_Prop_NeonRed_pool_1,0.937718,4.678157,7.032885
160,pool_neon:MAT_Prop_NeonRed_pool_2,0.937718,4.590676,7.032885
161,pool_neon:MAT_Prop_NeonRed_pool_0,0.942836,3.299926,7.071270
161,pool_neon:MAT_Prop_NeonRed_pool_1,0.942836,4.703690,7.071270
161,pool_neon:MAT_Prop_NeonRed_pool_2,0.942836,4.615732,7.071270
162,pool_neon:MAT_Prop_NeonRed_pool_0,0.936909,3.279181,7.026817
162,pool_neon:MAT_Prop_NeonRed_pool_1,0.936909,4.674121,7.026817
162,pool_neon:MAT_Prop_NeonRed_pool_2,0.936909,4.586716,7.026817
163,pool_neon:MAT_Prop_NeonRed_pool_0,0.983345,3.441708,7.375088
163,pool_neon:MAT_Prop_NeonRed_pool_1,0.983345,4.905784,7.375088
163,pool_neon:MAT_Prop_NeonRed_pool_2,0.983345,4.814047,7.375088
164,pool_neon:MAT_Prop_NeonRed_pool_0,0.783260,2.741410,5.874450
164,pool_neon:MAT_Prop_NeonRed_pool_1,0.783260,3.907585,5.874450
164,pool_neon:MAT_Prop_NeonRed_pool_2,0.783260,3.834514,5.874450
165,pool_neon:MAT_Prop_NeonRed_pool_0,0.986294,3.452029,7.397205
165,pool_neon:MAT_Prop_NeonRed_pool_1,0.986294,4.920496,7.397205
165,pool_neon:MAT_Prop_NeonRed_pool_2,0.986294,4.828484,7.397205
166,pool_neon:MAT_Prop_NeonRed_pool_0,0.985949,3.450821,7.394617
166,pool_neon:MAT_Prop_NeonRed_pool_1,0.985949,4.918775,7.394617
166,pool_neon:MAT_Prop_NeonRed_pool_2,0.985949,4.826795,7.394617
167,pool_neon:MAT_Prop_NeonRed_pool_0,0.984418,3.445463,7.383135
167,pool_neon:MAT_Prop_NeonRed_pool_1,0.984418,4.911137,7.383135
167,pool_neon:MAT_Prop_NeonRed_pool_2,0.984418,4.819300,7.383135
168,pool_neon:MAT_Prop_NeonRed_pool_0,0.930874,3.258059,6.981555
168,pool_neon:MAT_Prop_NeonRed_pool_1,0.930874,4.644013,6.981555
168,pool_neon:MAT_Prop_NeonRed_pool_2,0.930874,4.557171,6.981555
169,pool_neon:MAT_Prop_NeonRed_pool_0,0.926025,3.241087,6.945188
169,pool_neon:MAT_Prop_NeonRed_pool_1,0.926025,4.619822,6.945188
169,pool_neon:MAT_Prop_NeonRed_pool_2,0.926025,4.533432,6.945188
170,pool_neon:MAT_Prop_NeonRed_pool_0,0.985012,3.447542,7.387590
170,pool_neon:MAT_Prop_NeonRed_pool_1,0.985012,4.914101,7.387590
170,pool_neon:MAT_Prop_NeonRed_pool_2,0.985012,4.822208,7.387590
171,pool_neon:MAT_Prop_NeonRed_pool_0,0.934816,3.271856,7.011120
171,pool_neon:MAT_Prop_NeonRed_pool_1,0.934816,4.663679,7.011120
171,pool_neon:MAT_Prop_NeonRed_pool_2,0.934816,4.576469,7.011120
172,pool_neon:MAT_Prop_NeonRed_pool_0,0.986945,3.454307,7.402087
172,pool_neon:MAT_Prop_NeonRed_pool_1,0.986945,4.923744,7.402087
172,pool_neon:MAT_Prop_NeonRed_pool_2,0.986945,4.831671,7.402087
173,pool_neon:MAT_Prop_NeonRed_pool_0,0.975862,3.415517,7.318965
173,pool_neon:MAT_Prop_NeonRed_pool_1,0.975862,4.868453,7.318965
173,pool_neon:MAT_Prop_NeonRed_pool_2,0.975862,4.777413,7.318965
174,pool_neon:MAT_Prop_NeonRed_pool_0,0.982586,3.439051,7.369395
174,pool_neon:MAT_Prop_NeonRed_pool_1,0.982586,4.901998,7.369395
174,pool_neon:MAT_Prop_NeonRed_pool_2,0.982586,4.810331,7.369395
175,pool_neon:MAT_Prop_NeonRed_pool_0,0.962771,3.369699,7.220783
175,pool_neon:MAT_Prop_NeonRed_pool_1,0.962771,4.803143,7.220783
175,pool_neon:MAT_Prop_NeonRed_pool_2,0.962771,4.713325,7.220783
176,pool_neon:MAT_Prop_NeonRed_pool_0,0.952657,3.334299,7.144927
176,pool_neon:MAT_Prop_NeonRed_pool_1,0.952657,4.752686,7.144927
176,pool_neon:MAT_Prop_NeonRed_pool_2,0.952657,4.663811,7.144927
177,pool_neon:MAT_Prop_NeonRed_pool_0,0.942173,3.297605,7.066298
177,pool_neon:MAT_Prop_NeonRed_pool_1,0.942173,4.700382,7.066298
177,pool_neon:MAT_Prop_NeonRed_pool_2,0.942173,4.612486,7.066298
178,pool_neon:MAT_Prop_NeonRed_pool_0,0.932256,3.262896,6.991920
178,pool_neon:MAT_Prop_NeonRed_pool_1,0.932256,4.650908,6.991920
178,pool_neon:MAT_Prop_NeonRed_pool_2,0.932256,4.563937,6.991920
179,pool_neon:MAT_Prop_NeonRed_pool_0,0.699139,2.446986,5.243542
179,pool_neon:MAT_Prop_NeonRed_pool_1,0.699139,3.487916,5.243542
179,pool_neon:MAT_Prop_NeonRed_pool_2,0.699139,3.422693,5.243542
180,pool_neon:MAT_Prop_NeonRed_pool_0,0.925941,3.240794,6.944558
180,pool_neon:MAT_Prop_NeonRed_pool_1,0.925941,4.619403,6.944558
180,pool_neon:MAT_Prop_NeonRed_pool_2,0.925941,4.533021,6.944558
181,pool_neon:MAT_Prop_NeonRed_pool_0,0.978747,3.425615,7.340603
181,pool_neon:MAT_Prop_NeonRed_pool_1,0.978747,4.882845,7.340603
181,pool_neon:MAT_Prop_NeonRed_pool_2,0.978747,4.791537,7.340603
182,pool_neon:MAT_Prop_NeonRed_pool_0,0.983660,3.442810,7.377450
182,pool_neon:MAT_Prop_NeonRed_pool_1,0.983660,4.907356,7.377450
182,pool_neon:MAT_Prop_NeonRed_pool_2,0.983660,4.815589,7.377450
183,pool_neon:MAT_Prop_NeonRed_pool_0,0.935076,3.272766,7.013070
183,pool_neon:MAT_Prop_NeonRed_pool_1,0.935076,4.664976,7.013070
183,pool_neon:MAT_Prop_NeonRed_pool_2,0.935076,4.577742,7.013070
184,pool_neon:MAT_Prop_NeonRed_pool_0,0.972872,3.405052,7.296540
184,pool_neon:MAT_Prop_NeonRed_pool_1,0.972872,4.853536,7.296540
184,pool_neon:MAT_Prop_NeonRed_pool_2,0.972872,4.762776,7.296540
185,pool_neon:MAT_Prop_NeonRed_pool_0,0.967571,3.386499,7.256782
185,pool_neon:MAT_Prop_NeonRed_pool_1,0.967571,4.827090,7.256782
185,pool_neon:MAT_Prop_NeonRed_pool_2,0.967571,4.736824,7.256782
186,pool_neon:MAT_Prop_NeonRed_pool_0,0.979421,3.427973,7.345657
186,pool_neon:MAT_Prop_NeonRed_pool_1,0.979421,4.886208,7.345657
186,pool_neon:MAT_Prop_NeonRed_pool_2,0.979421,4.794837,7.345657
187,pool_neon:MAT_Prop_NeonRed_pool_0,0.938409,3.284432,7.038068
187,pool_neon:MAT_Prop_NeonRed_pool_1,0.938409,4.681604,7.038068
187,pool_neon:MAT_Prop_NeonRed_pool_2,0.938409,4.594059,7.038068
188,pool_neon:MAT_Prop_NeonRed_pool_0,0.984971,3.447399,7.387283
188,pool_neon:MAT_Prop_NeonRed_pool_1,0.984971,4.913896,7.387283
188,pool_neon:MAT_Prop_NeonRed_pool_2,0.984971,4.822007,7.387283
189,pool_neon:MAT_Prop_NeonRed_pool_0,0.972058,3.402203,7.290435
189,pool_neon:MAT_Prop_NeonRed_pool_1,0.972058,4.849475,7.290435
189,pool_neon:MAT_Prop_NeonRed_pool_2,0.972058,4.758791,7.290435
190,pool_neon:MAT_Prop_NeonRed_pool_0,0.921632,3.225712,6.912240
190,pool_neon:MAT_Prop_NeonRed_pool_1,0.921632,4.597906,6.912240
190,pool_neon:MAT_Prop_NeonRed_pool_2,0.921632,4.511926,6.912240
191,pool_neon:MAT_Prop_NeonRed_pool_0,0.987008,3.454528,7.402560
191,pool_neon:MAT_Prop_NeonRed_pool_1,0.987008,4.924059,7.402560
191,pool_neon:MAT_Prop_NeonRed_pool_2,0.987008,4.831980,7.402560
192,pool_neon:MAT_Prop_NeonRed_pool_0,0.973603,3.407611,7.302022
192,pool_neon:MAT_Prop_NeonRed_pool_1,0.973603,4.857183,7.302022
192,pool_neon:MAT_Prop_NeonRed_pool_2,0.973603,4.766354,7.302022
193,pool_neon:MAT_Prop_NeonRed_pool_0,0.930394,3.256379,6.977955
193,pool_neon:MAT_Prop_NeonRed_pool_1,0.930394,4.641618,6.977955
193,pool_neon:MAT_Prop_NeonRed_pool_2,0.930394,4.554821,6.977955
194,pool_neon:MAT_Prop_NeonRed_pool_0,0.972754,3.404639,7.295655
194,pool_neon:MAT_Prop_NeonRed_pool_1,0.972754,4.852947,7.295655
194,pool_neon:MAT_Prop_NeonRed_pool_2,0.972754,4.762198,7.295655
195,pool_neon:MAT_Prop_NeonRed_pool_0,0.976327,3.417145,7.322452
195,pool_neon:MAT_Prop_NeonRed_pool_1,0.976327,4.870772,7.322452
195,pool_neon:MAT_Prop_NeonRed_pool_2,0.976327,4.779690,7.322452
196,pool_neon:MAT_Prop_NeonRed_pool_0,0.940754,3.292639,7.055655
196,pool_neon:MAT_Prop_NeonRed_pool_1,0.940754,4.693303,7.055655
196,pool_neon:MAT_Prop_NeonRed_pool_2,0.940754,4.605539,7.055655
197,pool_neon:MAT_Prop_NeonRed_pool_0,0.980605,3.432117,7.354537
197,pool_neon:MAT_Prop_NeonRed_pool_1,0.980605,4.892115,7.354537
197,pool_neon:MAT_Prop_NeonRed_pool_2,0.980605,4.800633,7.354537
198,pool_neon:MAT_Prop_NeonRed_pool_0,0.937543,3.281401,7.031573
198,pool_neon:MAT_Prop_NeonRed_pool_1,0.937543,4.677284,7.031573
198,pool_neon:MAT_Prop_NeonRed_pool_2,0.937543,4.589820,7.031573
199,pool_neon:MAT_Prop_NeonRed_pool_0,0.958409,3.354432,7.188067
199,pool_neon:MAT_Prop_NeonRed_pool_1,0.958409,4.781382,7.188067
199,pool_neon:MAT_Prop_NeonRed_pool_2,0.958409,4.691971,7.188067
200,pool_neon:MAT_Prop_NeonRed_pool_0,0.973526,3.407341,7.301445
200,pool_neon:MAT_Prop_NeonRed_pool_1,0.973526,4.856799,7.301445
200,pool_neon:MAT_Prop_NeonRed_pool_2,0.973526,4.765977,7.301445
201,pool_neon:MAT_Prop_NeonRed_pool_0,0.935539,3.274386,7.016542
201,pool_neon:MAT_Prop_NeonRed_pool_1,0.935539,4.667286,7.016542
201,pool_neon:MAT_Prop_NeonRed_pool_2,0.935539,4.580009,7.016542
202,pool_neon:MAT_Prop_NeonRed_pool_0,0.940613,3.292146,7.054597
202,pool_neon:MAT_Prop_NeonRed_pool_1,0.940613,4.692600,7.054597
202,pool_neon:MAT_Prop_NeonRed_pool_2,0.940613,4.604849,7.054597
203,pool_neon:MAT_Prop_NeonRed_pool_0,0.938478,3.284673,7.038585
203,pool_neon:MAT_Prop_NeonRed_pool_1,0.938478,4.681948,7.038585
203,pool_neon:MAT_Prop_NeonRed_pool_2,0.938478,4.594397,7.038585
204,pool_neon:MAT_Prop_NeonRed_pool_0,0.948124,3.318434,7.110930
204,pool_neon:MAT_Prop_NeonRed_pool_1,0.948124,4.730071,7.110930
204,pool_neon:MAT_Prop_NeonRed_pool_2,0.948124,4.641620,7.110930
205,pool_neon:MAT_Prop_NeonRed_pool_0,0.790028,2.765098,5.925210
205,pool_neon:MAT_Prop_NeonRed_pool_1,0.790028,3.941350,5.925210
205,pool_neon:MAT_Prop_NeonRed_pool_2,0.790028,3.867648,5.925210
206,pool_neon:MAT_Prop_NeonRed_pool_0,0.953144,3.336004,7.148580
206,pool_neon:MAT_Prop_NeonRed_pool_1,0.953144,4.755115,7.148580
206,pool_neon:MAT_Prop_NeonRed_pool_2,0.953144,4.666196,7.148580
207,pool_neon:MAT_Prop_NeonRed_pool_0,0.985186,3.448151,7.388895
207,pool_neon:MAT_Prop_NeonRed_pool_1,0.985186,4.914969,7.388895
207,pool_neon:MAT_Prop_NeonRed_pool_2,0.985186,4.823060,7.388895
208,pool_neon:MAT_Prop_NeonRed_pool_0,0.932675,3.264363,6.995063
208,pool_neon:MAT_Prop_NeonRed_pool_1,0.932675,4.652998,6.995063
208,pool_neon:MAT_Prop_NeonRed_pool_2,0.932675,4.565988,6.995063
209,pool_neon:MAT_Prop_NeonRed_pool_0,0.933268,3.266438,6.999510
209,pool_neon:MAT_Prop_NeonRed_pool_1,0.933268,4.655956,6.999510
209,pool_neon:MAT_Prop_NeonRed_pool_2,0.933268,4.568891,6.999510
210,pool_neon:MAT_Prop_NeonRed_pool_0,0.986661,3.453314,7.399958
210,pool_neon:MAT_Prop_NeonRed_pool_1,0.986661,4.922327,7.399958
210,pool_neon:MAT_Prop_NeonRed_pool_2,0.986661,4.830281,7.399958
211,pool_neon:MAT_Prop_NeonRed_pool_0,0.982217,3.437759,7.366627
211,pool_neon:MAT_Prop_NeonRed_pool_1,0.982217,4.900157,7.366627
211,pool_neon:MAT_Prop_NeonRed_pool_2,0.982217,4.808525,7.366627
212,pool_neon:MAT_Prop_NeonRed_pool_0,0.976942,3.419297,7.327065
212,pool_neon:MAT_Prop_NeonRed_pool_1,0.976942,4.873841,7.327065
212,pool_neon:MAT_Prop_NeonRed_pool_2,0.976942,4.782701,7.327065
213,pool_neon:MAT_Prop_NeonRed_pool_0,0.987116,3.454906,7.403370
213,pool_neon:MAT_Prop_NeonRed_pool_1,0.987116,4.924597,7.403370
213,pool_neon:MAT_Prop_NeonRed_pool_2,0.987116,4.832508,7.403370
214,pool_neon:MAT_Prop_NeonRed_pool_0,0.981959,3.436857,7.364693
214,pool_neon:MAT_Prop_NeonRed_pool_1,0.981959,4.898870,7.364693
214,pool_neon:MAT_Prop_NeonRed_pool_2,0.981959,4.807262,7.364693
215,pool_neon:MAT_Prop_NeonRed_pool_0,0.986292,3.452022,7.397190
215,pool_neon:MAT_Prop_NeonRed_pool_1,0.986292,4.920487,7.397190
215,pool_neon:MAT_Prop_NeonRed_pool_2,0.986292,4.828474,7.397190
216,pool_neon:MAT_Prop_NeonRed_pool_0,0.925852,3.240482,6.943890
216,pool_neon:MAT_Prop_NeonRed_pool_1,0.925852,4.618959,6.943890
216,pool_neon:MAT_Prop_NeonRed_pool_2,0.925852,4.532585,6.943890
217,pool_neon:MAT_Prop_NeonRed_pool_0,0.951349,3.329721,7.135117
217,pool_neon:MAT_Prop_NeonRed_pool_1,0.951349,4.746160,7.135117
217,pool_neon:MAT_Prop_NeonRed_pool_2,0.951349,4.657408,7.135117
218,pool_neon:MAT_Prop_NeonRed_pool_0,0.972076,3.402266,7.290570
218,pool_neon:MAT_Prop_NeonRed_pool_1,0.972076,4.849565,7.290570
218,pool_neon:MAT_Prop_NeonRed_pool_2,0.972076,4.758879,7.290570
219,pool_neon:MAT_Prop_NeonRed_pool_0,0.934902,3.272157,7.011765
219,pool_neon:MAT_Prop_NeonRed_pool_1,0.934902,4.664108,7.011765
219,pool_neon:MAT_Prop_NeonRed_pool_2,0.934902,4.576890,7.011765
220,pool_neon:MAT_Prop_NeonRed_pool_0,0.955209,3.343231,7.164067
220,pool_neon:MAT_Prop_NeonRed_pool_1,0.955209,4.765417,7.164067
220,pool_neon:MAT_Prop_NeonRed_pool_2,0.955209,4.676305,7.164067
221,pool_neon:MAT_Prop_NeonRed_pool_0,0.947071,3.314748,7.103033
221,pool_neon:MAT_Prop_NeonRed_pool_1,0.947071,4.724818,7.103033
221,pool_neon:MAT_Prop_NeonRed_pool_2,0.947071,4.636465,7.103033
222,pool_neon:MAT_Prop_NeonRed_pool_0,0.922827,3.229894,6.921202
222,pool_neon:MAT_Prop_NeonRed_pool_1,0.922827,4.603868,6.921202
222,pool_neon:MAT_Prop_NeonRed_pool_2,0.922827,4.517776,6.921202
223,pool_neon:MAT_Prop_NeonRed_pool_0,0.931581,3.260534,6.986858
223,pool_neon:MAT_Prop_NeonRed_pool_1,0.931581,4.647540,6.986858
223,pool_neon:MAT_Prop_NeonRed_pool_2,0.931581,4.560632,6.986858
224,pool_neon:MAT_Prop_NeonRed_pool_0,0.960354,3.361239,7.202655
224,pool_neon:MAT_Prop_NeonRed_pool_1,0.960354,4.791085,7.202655
224,pool_neon:MAT_Prop_NeonRed_pool_2,0.960354,4.701493,7.202655
225,pool_neon:MAT_Prop_NeonRed_pool_0,0.957738,3.352083,7.183035
225,pool_neon:MAT_Prop_NeonRed_pool_1,0.957738,4.778034,7.183035
